Eye_Left_Blink;Eye_Left_Wide;Eye_Left_Right;Eye_Left_Left;Eye_Left_Up;Eye_Left_Down;Eye_Right_Blink;Eye_Right_Wide;Eye_Right_Right;Eye_Right_Left;Eye_Right_Up;Eye_Right_Down;Eye_Frown;Eye_Left_Squeeze;Eye_Right_Squeeze;Jaw_Right;Jaw_Left;Jaw_Forward;Jaw_Open;Mouth_Ape_Shape;Mouth_Upper_Right;Mouth_Upper_Left;Mouth_Lower_Right;Mouth_Lower_Left;Mouth_Upper_Overturn;Mouth_Lower_Overturn;Mouth_Pout;Mouth_Smile_Right;Mouth_Smile_Left;Mouth_Sad_Right;Mouth_Sad_Left;Cheek_Puff_Right;Cheek_Puff_Left;Cheek_Suck;Mouth_Upper_UpRight;Mouth_Upper_UpLeft;Mouth_Lower_DownRight;Mouth_Lower_DownLeft;Mouth_Upper_Inside;Mouth_Lower_Inside;Mouth_Lower_Overlay;Tongue_LongStep1;Tongue_Left;Tongue_Right;Tongue_Up;Tongue_Down;Tongue_Roll;Tongue_LongStep2;Tongue_UpRight_Morph;Tongue_UpLeft_Morph;Tongue_DownRight_Morph;Tongue_DownLeft_Morph;EmotionNum;Emotion
"0,036890 ";"0,004689 ";"0,187412 ";"-0,187412 ";"0,004689 ";"0,000000 ";"0,089318 ";"0,004689 ";"0,187412 ";"-0,187412 ";"0,004689 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,067322 ";"0,341463 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,084522 ";"0,000000 ";"0,078263 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,529282 ";"0,564189 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"6,000000 ";Sad
"0,000000 ";"0,629556 ";"0,150187 ";"-0,150187 ";"0,629556 ";"0,000000 ";"0,000000 ";"0,629556 ";"0,150187 ";"-0,150187 ";"0,629556 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,102644 ";"0,103903 ";"0,003516 ";"0,105490 ";"0,000000 ";"0,024149 ";"0,000000 ";"0,061761 ";"0,307283 ";"0,255711 ";"0,090411 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,054302 ";"0,045215 ";"0,015854 ";"0,038401 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"7,000000 ";Surprised
"0,000000 ";"0,372753 ";"0,135418 ";"-0,135418 ";"0,372753 ";"0,000000 ";"0,000000 ";"0,372753 ";"0,135418 ";"-0,135418 ";"0,372753 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,132028 ";"0,094625 ";"0,000000 ";"0,186724 ";"0,000000 ";"0,118794 ";"0,000000 ";"0,202163 ";"0,000000 ";"0,000000 ";"0,000210 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000316 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
"0,000000 ";"0,106002 ";"0,193075 ";"-0,193075 ";"0,106002 ";"0,000000 ";"0,000000 ";"0,106002 ";"0,193075 ";"-0,193075 ";"0,106002 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,041747 ";"0,001622 ";"0,001149 ";"0,000000 ";"0,000000 ";"0,195815 ";"0,000000 ";"0,279374 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,033859 ";"0,000233 ";"0,000000 ";"0,007800 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,073567 ";"0,274521 ";"0,019826 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"2,000000 ";Angry
"0,000000 ";"0,610416 ";"0,180123 ";"-0,180123 ";"0,610416 ";"0,000000 ";"0,000000 ";"0,610416 ";"0,180123 ";"-0,180123 ";"0,610416 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,204067 ";"0,035758 ";"0,000000 ";"0,000000 ";"0,088021 ";"0,000000 ";"0,059490 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,467011 ";"0,468987 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,122207 ";"0,089269 ";"0,000000 ";"0,000000 ";"0,218151 ";"0,376108 ";"0,020649 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"3,000000 ";Disgust
"0,009060 ";"0,032885 ";"0,178028 ";"-0,178028 ";"0,032885 ";"0,000000 ";"0,001088 ";"0,032885 ";"0,178028 ";"-0,178028 ";"0,032885 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,046686 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000524 ";"0,020378 ";"0,000160 ";"0,028856 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,499943 ";"0,500500 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,827091 ";"0,839918 ";"0,709096 ";"0,712704 ";"0,396447 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"4,000000 ";Happy
"0,003450 ";"0,009459 ";"0,161094 ";"-0,161094 ";"0,009459 ";"0,000000 ";"0,007258 ";"0,009459 ";"0,161094 ";"-0,161094 ";"0,009459 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,002459 ";"0,005336 ";"0,000000 ";"0,000000 ";"0,039255 ";"0,040319 ";"0,000000 ";"0,041920 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"5,000000 ";Neutral
"0,152473 ";"0,000000 ";"0,131945 ";"-0,131945 ";"0,000000 ";"0,000000 ";"0,486710 ";"0,000000 ";"0,131945 ";"-0,131945 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,078015 ";"0,244995 ";"0,000000 ";"0,008749 ";"0,000670 ";"0,031152 ";"0,000209 ";"0,066434 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"6,000000 ";Sad
"0,000000 ";"0,555281 ";"0,141025 ";"-0,141025 ";"0,555281 ";"0,000000 ";"0,069447 ";"0,446403 ";"0,141025 ";"-0,141025 ";"0,446403 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,066169 ";"0,000000 ";"0,063953 ";"0,091690 ";"0,000000 ";"0,130271 ";"0,000000 ";"0,189815 ";"0,000000 ";"0,000000 ";"0,003752 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,065239 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"7,000000 ";Surprised
"0,000000 ";"0,523089 ";"0,018355 ";"-0,018355 ";"0,523089 ";"0,049116 ";"0,000000 ";"0,523089 ";"0,018355 ";"-0,018355 ";"0,523089 ";"0,049116 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000050 ";"0,020442 ";"0,021221 ";"0,000000 ";"0,000000 ";"0,070956 ";"0,000000 ";"0,075600 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,397035 ";"0,633195 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
"0,000000 ";"0,194488 ";"0,048696 ";"-0,048696 ";"0,194488 ";"0,060637 ";"0,000000 ";"0,194488 ";"0,048696 ";"-0,048696 ";"0,194488 ";"0,060637 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000117 ";"0,009992 ";"0,044428 ";"0,000000 ";"0,000000 ";"0,045721 ";"0,000000 ";"0,047153 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,313187 ";"0,516411 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"2,000000 ";Angry
"0,043811 ";"0,000000 ";"0,033815 ";"-0,033815 ";"0,000000 ";"0,039304 ";"0,026848 ";"0,000000 ";"0,033815 ";"-0,033815 ";"0,000000 ";"0,039304 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,067481 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000809 ";"0,014697 ";"0,008019 ";"0,006645 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,078095 ";"0,021139 ";"0,000089 ";"0,000000 ";"0,000000 ";"0,004778 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000101 ";"0,044605 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"3,000000 ";Disgust
"0,000000 ";"0,136757 ";"0,004291 ";"-0,004291 ";"0,136757 ";"0,030587 ";"0,000000 ";"0,136757 ";"0,004291 ";"-0,004291 ";"0,136757 ";"0,030587 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,037622 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,058957 ";"0,000000 ";"0,079237 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,003955 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,005966 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"4,000000 ";Happy
"0,000000 ";"0,242451 ";"0,000000 ";"0,000000 ";"0,242451 ";"0,069053 ";"0,000000 ";"0,242451 ";"0,000000 ";"0,000000 ";"0,242451 ";"0,069053 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,057138 ";"0,059476 ";"0,000000 ";"0,000000 ";"0,014058 ";"0,000064 ";"0,005879 ";"0,001009 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,317139 ";"0,496582 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"5,000000 ";Neutral
"0,061467 ";"0,019934 ";"0,000000 ";"0,000000 ";"0,019934 ";"0,075142 ";"0,008634 ";"0,019934 ";"0,000000 ";"0,000000 ";"0,019934 ";"0,075142 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,005421 ";"0,003062 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,087320 ";"0,000000 ";"0,100919 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000021 ";"0,000001 ";"0,547284 ";"0,742763 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"6,000000 ";Sad
"0,000000 ";"0,661840 ";"0,010582 ";"-0,010582 ";"0,661840 ";"0,000073 ";"0,000000 ";"0,661840 ";"0,010582 ";"-0,010582 ";"0,661840 ";"0,000073 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,068744 ";"0,096989 ";"0,000000 ";"0,000000 ";"0,016807 ";"0,002017 ";"0,014277 ";"0,004250 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,165620 ";"0,333219 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"7,000000 ";Surprised
"0,000000 ";"0,724547 ";"0,000000 ";"0,000000 ";"0,724547 ";"0,000000 ";"0,000000 ";"0,724547 ";"0,000000 ";"0,000000 ";"0,724547 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,025474 ";"0,000012 ";"0,044216 ";"0,000000 ";"0,000000 ";"0,002453 ";"0,014575 ";"0,003534 ";"0,026045 ";"0,000000 ";"0,000000 ";"0,010794 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,229994 ";"0,433673 ";"0,000000 ";"0,001834 ";"0,001800 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
"0,000000 ";"0,132399 ";"0,020784 ";"-0,020784 ";"0,132399 ";"0,049565 ";"0,000000 ";"0,132399 ";"0,020784 ";"-0,020784 ";"0,132399 ";"0,049565 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000005 ";"0,028811 ";"0,155605 ";"0,000000 ";"0,000000 ";"0,001840 ";"0,002109 ";"0,000427 ";"0,006241 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,423440 ";"0,583285 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"2,000000 ";Angry
"0,015635 ";"0,017308 ";"0,004896 ";"-0,004896 ";"0,017308 ";"0,018507 ";"0,027828 ";"0,017308 ";"0,004896 ";"-0,004896 ";"0,017308 ";"0,018507 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,002540 ";"0,011537 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,104379 ";"0,000000 ";"0,117863 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000801 ";"0,000000 ";"0,140411 ";"0,006509 ";"0,280760 ";"0,455618 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,008133 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"3,000000 ";Disgust
"0,000000 ";"0,152504 ";"0,001044 ";"-0,001044 ";"0,152504 ";"0,021089 ";"0,000000 ";"0,152504 ";"0,001044 ";"-0,001044 ";"0,152504 ";"0,021089 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,097435 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000989 ";"0,016245 ";"0,013776 ";"0,001705 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,007545 ";"0,140335 ";"0,000000 ";"0,003692 ";"0,002458 ";"0,056876 ";"0,020992 ";"0,000000 ";"0,000000 ";"0,002121 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"4,000000 ";Happy
"0,000000 ";"0,248710 ";"0,000000 ";"0,000000 ";"0,248710 ";"0,045143 ";"0,000000 ";"0,248710 ";"0,000000 ";"0,000000 ";"0,248710 ";"0,045143 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000023 ";"0,019672 ";"0,042964 ";"0,000000 ";"0,000000 ";"0,001701 ";"0,002612 ";"0,001538 ";"0,004353 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,514150 ";"0,659256 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"5,000000 ";Neutral
"0,000000 ";"0,142717 ";"0,000000 ";"0,000000 ";"0,142717 ";"0,029812 ";"0,000000 ";"0,142717 ";"0,000000 ";"0,000000 ";"0,142717 ";"0,029812 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,067104 ";"0,072938 ";"0,000000 ";"0,000000 ";"0,049349 ";"0,000000 ";"0,016623 ";"0,001157 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000006 ";"0,000000 ";"0,746147 ";"0,732441 ";"0,005291 ";"0,396519 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,168097 ";"0,810556 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"6,000000 ";Sad
"0,000000 ";"0,213294 ";"0,000000 ";"0,000000 ";"0,213294 ";"0,045204 ";"0,000000 ";"0,213294 ";"0,000000 ";"0,000000 ";"0,213294 ";"0,045204 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000149 ";"0,051962 ";"0,469993 ";"0,707621 ";"0,000000 ";"0,032296 ";"0,010911 ";"0,023587 ";"0,029449 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,027999 ";"0,014458 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,021005 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"7,000000 ";Surprised
"0,000000 ";"0,145996 ";"0,008195 ";"-0,008195 ";"0,145996 ";"0,005303 ";"0,000000 ";"0,145996 ";"0,008195 ";"-0,008195 ";"0,145996 ";"0,005303 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,037966 ";"0,002231 ";"0,000000 ";"0,000000 ";"0,114465 ";"0,000000 ";"0,114090 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,163126 ";"0,080065 ";"0,338682 ";"0,689951 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000135 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
"0,000000 ";"0,203332 ";"0,000133 ";"-0,000133 ";"0,203332 ";"0,024307 ";"0,000000 ";"0,203332 ";"0,000133 ";"-0,000133 ";"0,203332 ";"0,024307 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,044502 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,088139 ";"0,000000 ";"0,095092 ";"0,000010 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,085814 ";"0,000045 ";"0,918697 ";"0,880780 ";"0,008264 ";"0,408100 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000803 ";"0,383641 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"2,000000 ";Angry
"0,099653 ";"0,000000 ";"0,003982 ";"-0,003982 ";"0,000000 ";"0,023205 ";"0,073910 ";"0,000000 ";"0,003982 ";"-0,003982 ";"0,000000 ";"0,023205 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,004524 ";"0,003239 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,173632 ";"0,000000 ";"0,186776 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,142637 ";"0,237379 ";"0,323997 ";"0,355890 ";"0,332799 ";"0,219374 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"3,000000 ";Disgust
"0,000000 ";"0,152209 ";"0,000000 ";"0,000000 ";"0,152209 ";"0,041288 ";"0,000000 ";"0,152209 ";"0,000000 ";"0,000000 ";"0,152209 ";"0,041288 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,119841 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,068869 ";"0,000035 ";"0,041819 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000001 ";"0,000000 ";"0,000000 ";"0,006050 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000001 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"4,000000 ";Happy
"0,000000 ";"0,204191 ";"0,000797 ";"-0,000797 ";"0,204191 ";"0,050013 ";"0,000000 ";"0,204191 ";"0,000797 ";"-0,000797 ";"0,204191 ";"0,050013 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,065525 ";"0,150318 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,028312 ";"0,000000 ";"0,038154 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,244102 ";"0,346618 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"5,000000 ";Neutral
"0,000000 ";"0,195317 ";"0,000000 ";"0,000000 ";"0,195317 ";"0,056922 ";"0,000000 ";"0,195317 ";"0,000000 ";"0,000000 ";"0,195317 ";"0,056922 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,046212 ";"0,139718 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,029321 ";"0,000000 ";"0,042076 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,247926 ";"0,342486 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"6,000000 ";Sad
"0,000000 ";"0,166495 ";"0,000000 ";"0,000000 ";"0,166495 ";"0,062058 ";"0,000000 ";"0,166495 ";"0,000000 ";"0,000000 ";"0,166495 ";"0,062058 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,055112 ";"0,001639 ";"0,190169 ";"0,153065 ";"0,000000 ";"0,089338 ";"0,000000 ";"0,102619 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000377 ";"0,000063 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"7,000000 ";Surprised
"0,000000 ";"0,128478 ";"0,000062 ";"-0,000062 ";"0,128478 ";"0,035272 ";"0,000000 ";"0,128478 ";"0,000062 ";"-0,000062 ";"0,128478 ";"0,035272 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,017459 ";"0,000000 ";"0,096571 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,023963 ";"0,000015 ";"0,021773 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,430705 ";"0,471106 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"0,000000 ";"1,000000 ";Afraid
